id,neighbourhood,neighbourhood_cleansed,accommodates,price,number_of_reviews,review_scores_rating
2099655,"Venice, Italy",Castello,3,,35,4.77
2100925,"Venice, Veneto, Italy",Cannaregio,8,$318.00,421,4.87
2103960,"Venice, Veneto, Italy",Castello,2,$166.00,129,4.85
2116417,,Cannaregio,4,$148.00,87,4.93
2123898,"Venice, Veneto, Italy",Castello,4,$162.00,110,4.49
2147263,"Venice, Veneto, Italy",Piave 1860,12,$126.00,776,4.78
2153244,"Venice, Veneto, Italy",San Marco,2,$161.00,382,4.51
2158295,"Venice, Veneto, Italy",Santa Croce,2,$169.00,730,4.98
2162157,"Venice, Veneto, Italy",Villaggio San Marco,6,$117.00,385,4.67
2162550,"Venice, Veneto, Italy",San Polo,3,$159.00,422,4.88
2177166,"Venice, Veneto, Italy",San Polo,4,$197.00,319,4.52
2178655,"Venice, Veneto, Italy",San Polo,5,$168.00,517,4.9
2202020,"Venice, Veneto, Italy",Cipressina,3,$49.00,509,4.86
2207546,"Venice, Italy",Castello,3,$99.00,364,4.56
2212002,"Venice, Italy",Castello,6,$402.00,55,4.82
2224828,"Venice, Veneto, Italy",Dorsoduro,3,$285.00,141,4.94
2245915,"Venice, Veneto, Italy",San Polo,4,$208.00,222,4.63
2252350,"Venice, Veneto, Italy",Sant'Elena,7,$141.00,389,4.61
2260153,"Venice, Veneto, Italy",San Marco,2,$229.00,118,4.73
2266770,"Venice, Veneto, Italy",Santa Croce,2,$93.00,624,4.73
2287664,"Venice, Veneto, Italy",Castello,2,$380.00,486,4.77
2322764,"Venice, Veneto, Italy",Cannaregio,4,$194.00,32,4.5
2322785,"Venice, Veneto, Italy",Castello,6,$257.00,342,4.96
2323678,"Venice, Veneto, Italy",San Marco,2,$150.00,483,4.78
2335895,"Venice, Veneto, Italy",Castello,4,$139.00,135,4.85
2335966,"Venice, Veneto, Italy",San Polo,4,$158.00,277,4.74
2345537,"Venice, Veneto, Italy",Castello,3,$161.00,60,4.68
2346139,"Venice, Veneto, Italy",Castello,4,$253.00,120,4.72
2346194,"Venice, Veneto, Italy",Castello,4,$236.00,126,4.81
2363690,"Venice, Veneto, Italy",Cannaregio,3,$157.00,242,4.95
2366302,"Venice, Veneto, Italy",Cannaregio,3,$124.00,627,4.87
2371050,"Venice, Veneto, Italy",Cannaregio,6,$234.00,58,4.88
2377412,"Venice, Veneto, Italy",Cannaregio,2,$425.00,118,4.88
2377469,"Venice, Veneto, Italy",San Polo,2,$100.00,409,4.84
2377640,"Venice, VE, Italy",Santa Croce,2,$150.00,682,4.91
2402601,,Cannaregio,6,$171.00,12,4.83
2414379,"Venice, Veneto, Italy",Cannaregio,4,$132.00,224,4.55
2414485,"Venice, Italy",Bissuola,3,$67.00,366,4.79
2428828,"Venice, Veneto, Italy",Cannaregio,5,$300.00,20,4.75
2429764,"Venice, Veneto, Italy",Sant'Elena,2,$130.00,158,4.92
2458244,"Venice, Veneto, Italy",San Marco,2,$237.00,231,4.91
2458625,"Venice, Veneto, Italy",San Marco,2,$215.00,146,4.92
2503722,"Venice, Veneto, Italy",Dorsoduro,3,$138.00,61,4.74
2551555,"Lido, Veneto, Italy",Lido,6,$570.00,51,4.86
2555676,"Venice, VE, Italy",Dorsoduro,2,$164.00,739,4.89
2559866,"Venice, Veneto, Italy",Dorsoduro,2,$180.00,344,5.0
2589159,"Venice, Veneto, Italy",Dorsoduro,2,$108.00,151,4.38
2596383,"Venice, Veneto, Italy",San Polo,2,$130.00,20,4.15
2597953,"Venice, Veneto, Italy",Castello,2,$119.00,55,4.49
2598016,"Venice, Veneto, Italy",San Polo,2,$118.00,51,4.41
2603405,"Venice, Veneto, Italy",Santa Croce,9,$336.00,109,4.6
2603624,"Venice, Veneto, Italy",Santa Croce,2,$119.00,32,4.53
2604417,,Castello,4,$214.00,247,4.81
2610193,"Venice, Italy",Castello,4,$161.00,210,4.71
2614032,"Venice, Veneto, Italy",Castello,3,$153.00,467,4.71
2624054,"Cannaregio, Venezia , Italy",Cannaregio,6,$302.00,479,4.81
2632418,"Venice, Italy",San Polo,2,$97.00,390,4.75
2635900,"Venice, Veneto, Italy",Santa Croce,4,$137.00,268,4.88
2648218,"Venice, Veneto, Italy",Cannaregio,2,$134.00,22,4.91
2699532,"Venice, Veneto, Italy",Cannaregio,6,$178.00,226,4.72
2704532,"Venice, Veneto, Italy",Cannaregio,4,$165.00,313,4.89
2711607,"Venice, Veneto, Italy",Giudecca,4,,108,4.65
2735280,"Venice, Veneto, Italy",Castello,3,$132.00,272,4.65
2735333,"Venice, Veneto, Italy",San Marco,4,$364.00,357,4.84
2737073,,Cannaregio,2,$119.00,563,4.94
2744576,"Lido di Venezia, Veneto, Italy",Lido,6,$115.00,117,4.65
2745945,"Venice, Veneto, Italy",San Marco,4,$186.00,321,4.78
2753359,"Venice, Ve, Italy",San Marco,2,$227.00,184,4.64
2766585,"Venice, Veneto, Italy",Santa Croce,8,$290.00,406,4.6
2778812,"Venice, Veneto, Italy",Cannaregio,6,$210.00,1090,4.96
2789898,"Venice, Veneto, Italy",Castello,5,$180.00,553,4.68
2798293,"Venice, Veneto, Italy",Castello,10,"$1,044.00",16,4.81
2800419,"Venice, Veneto, Italy",San Polo,11,$461.00,128,4.52
2807505,"Venice, Veneto, Italy",Cannaregio,4,$133.00,176,4.69
2829491,"Venice, Veneto, Italy",Marghera,2,$91.00,671,4.95
