id,neighbourhood,neighbourhood_cleansed,accommodates,price,number_of_reviews,review_scores_rating
1328899,"Tuglie, Apúlia, Italy",Tuglie,3,$46.00,40,4.83
1333244,"Santa Maria di Leuca, Apúlia, Italy",Castrignano del Capo,4,$38.00,22,4.67
1337866,"Matino, Apúlia, Italy",Matino,2,$125.00,12,4.92
1342872,,Morciano di Leuca,4,$70.00,0,
1344965,"Tuglie, Apúlia, Italy",Tuglie,2,$25.00,45,4.87
1347067,"Tuglie, Apúlia, Italy",Tuglie,5,$55.00,17,4.94
1347667,"Santa Maria di Leuca, Apúlia, Italy",Castrignano del Capo,5,$56.00,22,4.73
1349296,"Alberobello, Apúlia, Italy",Martina Franca,2,$163.00,98,4.93
610636,"Monti D'arena-bosco Caggione, Puglia, Italy, Italy",Pulsano,11,$47.00,28,4.5
612745,"Diso, Puglia, Italy, Italy",Diso,2,$50.00,12,4.92
613371,"Martina Franca, Puglia, Italy, Italy",Martina Franca,4,,93,4.94
620652,"Monopoli, Apúlia, Italy",Monopoli,2,,44,4.77
1045679,"Cisternino, Brindisi, Italy",Cisternino,4,$144.00,64,4.89
1060449,,Bari,2,$60.00,86,4.44
1070852,"Ostuni, Apúlia, Italy",Ostuni,3,,19,4.89
1073478,,Alliste,6,,2,5.0
1074207,"Gallipoli, Apúlia, Italy",Gallipoli,3,$110.00,150,4.85
1079440,"Ostuni, Apúlia, Italy",Ostuni,3,$61.00,75,4.92
1079798,"Corsano, Apúlia, Italy",Corsano,4,$87.00,14,4.57
1084998,"San Severo, Apúlia, Italy",San Severo,3,$50.00,9,4.33
1086100,,Porto Cesareo,4,$47.00,45,4.6
1350348,"Tricase, Apúlia, Italy",Tricase,4,$82.00,39,4.82
1352331,"Tricase, Apúlia, Italy",Tricase,2,$77.00,17,4.65
1354038,"Torre Santa Sabina, Puglia, Italy, Italy",Carovigno,3,$85.00,15,4.67
1361415,"Casamassella, Apúlia, Italy",Uggiano la Chiesa,4,$211.00,8,4.63
1362131,"Tuglie, Apúlia, Italy",Tuglie,2,$40.00,42,4.86
1367742,"San Menaio, Foggia, Apúlia, Italy",Vico del Gargano,14,$105.00,11,4.73
1374534,"Lecce, Apúlia, Italy",Lecce,2,$72.00,325,4.94
1377111,,Taviano,5,$40.00,0,
1377741,"Torre Lapillo, Apúlia, Italy",Porto Cesareo,2,$63.00,51,4.65
1392225,,Noci,2,$128.00,16,5.0
1392838,"Specchiarica, Apúlia, Italy",Manduria,6,$121.00,0,
625728,"Monopoli, Apúlia, Italy",Monopoli,2,$106.00,9,4.75
630498,"Alberobello, Apúlia, Italy",Martina Franca,3,$163.00,139,4.78
631268,,Martina Franca,4,$70.00,6,4.83
634560,,Martina Franca,3,$70.00,7,4.71
634801,"Mattinata, Foggia, Puglia, Italy",Mattinata,2,$61.00,98,4.69
635011,,Specchia,4,$60.00,19,4.63
638250,,Carpignano Salentino,3,$36.00,8,4.5
645375,"Ceglie Messapica, Puglia, Italy, Italy",Ceglie Messapica,9,$48.00,18,4.33
646066,"Lecce, Apúlia, Italy",Lecce,5,$81.00,16,4.56
647065,"Ceglie Messapica, Apúlia, Italy",Ceglie Messapica,5,$401.00,3,4.33
659175,"Santa Maria di Leuca , Puglia, Italy, Italy",Castrignano del Capo,5,$65.00,24,4.63
660140,"Peschici, Foggia, Puglia, Italy",Peschici,4,$76.00,24,4.71
663725,"Polignano A Mare, Apúlia, Italy",Monopoli,8,$409.00,165,4.96
669316,,Peschici,3,$61.00,45,4.91
1397567,,Bari,4,$90.00,106,4.82
1403115,"Marina di Andrano, Puglia, Italy, Italy",Andrano,2,$62.00,6,5.0
1413350,"Borgagne, Puglia, Italy, Italy",Melendugno,4,$22.00,131,4.96
1416857,,Martina Franca,4,$111.00,105,4.77
1420591,"Botrugno, Apúlia, Italy",Botrugno,4,$51.00,14,4.64
1424047,"Ostuni, Apúlia, Italy",Ostuni,7,$175.00,22,4.82
1431924,,Porto Cesareo,4,$60.00,61,4.54
1433108,"Lido di Rivoli, Apulia, Italy",Zapponeta,3,$175.00,7,4.71
1444497,,Lecce,2,$70.00,48,4.69
1444547,,Lecce,6,$77.00,36,4.75
669341,"Peschici, Foggia, Puglia, Italy",Peschici,5,$58.00,8,4.75
1089594,,Melendugno,1,$60.00,14,4.93
1093685,,Alezio,2,$120.00,0,
1100094,"Santa Maria di Leuca , Lecce, Italy",Castrignano del Capo,5,$66.00,96,4.85
1103251,,Porto Cesareo,4,$45.00,68,4.88
1109237,,Ceglie Messapica,2,$61.00,27,4.48
1110970,"Lecce, Puglia, Italy, Italy",Lecce,7,$250.00,1,5.0
1111902,"Torre Pali, Salve (LE), Italy",Salve,8,$150.00,18,4.22
1113813,"Galatina, Puglia, Italy, Italy",Galatina,3,$41.00,9,4.89
1114521,"Monopoli, Apúlia, Italy",Monopoli,4,$78.00,176,4.71
1121089,,Peschici,2,,13,4.42
1126566,"Ostuni, Apúlia, Italy",Ostuni,9,$171.00,51,4.94
