id,neighbourhood,neighbourhood_cleansed,accommodates,price,number_of_reviews,review_scores_rating
573214975637386467,"Bergamo, Lombardia, Italy",Bergamo,5,$219.00,76,4.92
573220178693932818,"Bergamo, Lombardia, Italy",Bergamo,2,$106.00,17,4.76
573784903754056805,,Predore,4,$88.00,26,4.65
574346671162122916,"Bergamo, Lombardia, Italy",Bergamo,3,$77.00,95,4.97
574513164818072716,,Calcio,7,$92.00,54,4.98
575873128270062645,,Corna Imagna,16,$72.00,3,4.67
576455252018373363,,Predore,4,$112.00,22,4.77
576560084571717535,,Sovere,6,$100.00,14,4.79
576688807752254719,,Riva di Solto,4,,43,4.91
577345053186545603,,Santa Brigida,2,$90.00,0,
578057114431011057,,Santa Brigida,2,$81.00,0,
578062743230514895,,Santa Brigida,2,$90.00,1,5.0
579413418381685684,"Bergamo, Lombardia, Italy",Bergamo,3,$95.00,5,4.6
579670215823162894,,Bergamo,4,$88.00,2,4.0
580404571605806290,"Castione della Presolana, Lombardia, Italy",Castione della Presolana,6,$88.00,37,4.95
580777754478099940,,Bergamo,2,$77.00,0,
582474909307115464,"Bergamo, Lombardia, Italy",Bergamo,2,$113.00,60,4.93
587248436002389324,,Castione della Presolana,6,$150.00,0,
588300820729476185,"Bergamo, Lombardia, Italy",Bergamo,4,$72.00,25,4.96
588802400432740552,"Bergamo, Lombardia, Italy",Bergamo,4,,15,4.8
588990413900276779,"Bergamo, Lombardia, Italy",Bergamo,6,$90.00,144,4.85
589007426139225965,"Bergamo, Lombardia, Italy",Bergamo,2,$80.00,436,4.86
590268466427395624,,Valbondione,4,$750.00,0,
590353341041762977,,Bergamo,4,$178.00,75,4.91
591975180070651564,,Bergamo,2,$100.00,43,4.95
592530304960437261,,Almenno San Salvatore,4,$170.00,1,5.0
593359117890928949,"Riva di Solto, Lombardia, Italy",Riva di Solto,6,$93.00,84,4.81
594050101565213671,"Lovere, Lombardia, Italy",Lovere,2,$60.00,130,4.52
594203765143408076,,San Pellegrino Terme,2,$79.00,176,4.66
594645903414743310,"Onore, Lombardia, Italy",Onore,4,$55.00,83,4.86
594742696001352454,,Bergamo,8,,3,5.0
594771836822112992,,Almenno San Salvatore,3,$162.00,0,
595287559716475999,,Bergamo,2,$105.00,9,4.89
596125628364631849,,Bergamo,2,$59.00,4,5.0
596168719495984063,"Spinone Al Lago, Lombardia, Italy",Spinone al Lago,5,$116.00,54,4.87
598252347372640213,,Bergamo,4,$133.00,9,4.67
598847928123283563,"Bergamo, Lombardia, Italy",Bergamo,4,$85.00,94,4.88
600022450824053632,"Bergamo, Lombardia, Italy",Bergamo,10,$209.00,16,4.75
600704453155120979,"Bergamo, Lombardia, Italy",Bergamo,4,$71.00,54,4.96
600714254991326056,,Bergamo,3,$66.00,53,4.96
601144233719581571,"Riva di Solto, Lombardia, Italy",Riva di Solto,2,$71.00,55,4.89
601144274160251155,"Riva di Solto, Lombardia, Italy",Riva di Solto,4,$77.00,36,4.72
602136481585397692,"Branzi, Lombardy, Italy",Branzi,2,$72.00,19,4.74
602882171741106065,"Bergamo, Lombardia, Italy",Bergamo,2,$58.00,212,4.88
603462389190029775,,Bergamo,6,$133.00,0,
603618360942088900,"Bergamo, Lombardia, Italy",Bergamo,3,$77.00,33,4.82
603631586614355711,"Bergamo, Lombardia, Italy",Bergamo,2,$44.00,34,4.94
604169068351670068,,Almenno San Salvatore,2,$150.00,4,4.75
604183526871788973,,Almenno San Salvatore,2,$144.00,3,5.0
604188302405782053,,Almenno San Salvatore,4,$192.00,0,
604194460415684018,,Almenno San Salvatore,3,$170.00,0,
604198015243352715,,Almenno San Salvatore,3,$164.00,0,
606302478734968223,"San Pellegrino Terme, Lombardia, Italy",San Pellegrino Terme,2,$72.00,154,4.74
606383817451905794,"Predore, Lombardia, Italy",Predore,7,$181.00,120,4.9
607656548563713718,,San Pellegrino Terme,3,$160.00,2,4.5
607687003040520696,,Bergamo,2,$92.00,21,4.95
609253890144945121,"Bergamo, Lombardia, Italy",Bergamo,4,$114.00,32,4.72
609279235418013878,"Bergamo, Lombardia, Italy",Bergamo,4,$73.00,137,4.91
609289136703482057,,Zanica,2,$90.00,32,4.88
610192999102277480,,Bergamo,4,$127.00,10,4.4
614799572678907613,,Bergamo,6,$123.00,47,4.6
614945176140017848,,Sovere,3,$62.00,3,4.67
