id,neighbourhood,neighbourhood_cleansed,accommodates,price,number_of_reviews,review_scores_rating
614820,"Florence, Tuscany, Italy",Centro Storico,3,$92.00,420,4.91
620555,"Florence, Tuscany, Italy",Centro Storico,5,$150.00,374,4.94
628637,"Florence, Tuscany, Italy",Centro Storico,3,$142.00,82,4.78
640000,,Centro Storico,5,$850.00,48,4.64
641607,,Centro Storico,6,$157.00,103,4.79
650750,"Florence, Tuscany, Italy",Centro Storico,2,$97.00,487,4.81
657776,"Florence, Tuscany, Italy",Centro Storico,2,,39,4.54
659622,"Florence, Tuscany, Italy",Centro Storico,2,$74.00,114,4.54
661521,"Florence, Tuscany, Italy",Centro Storico,4,$288.00,494,4.92
664772,,Centro Storico,2,$98.00,728,4.6
667020,"Florence, Tuscany, Italy",Rifredi,4,$68.00,99,4.9
667172,"Florence, Tuscany, Italy",Centro Storico,5,,6,4.33
667250,"Florence, Tuscany, Italy",Centro Storico,3,,28,4.37
672264,"Florence, Tuscany, Italy",Centro Storico,3,$77.00,54,4.56
672573,,Campo di Marte,4,,9,5.0
673933,"Florence, Tuscany, Italy",Centro Storico,2,$133.00,80,4.76
674971,"Florence, Tuscany, Italy",Gavinana Galluzzo,12,"$1,080.00",47,4.7
676837,"Florence, Tuscany, Italy",Centro Storico,3,$111.00,20,4.55
677061,"Florence, Tuscany, Italy",Campo di Marte,1,$90.00,10,4.9
702138,"Florence, Tuscany, Italy",Campo di Marte,5,$120.00,146,4.67
706131,"Florence, Tuscany, Italy",Isolotto Legnaia,5,$80.00,511,4.76
719790,,Campo di Marte,4,$90.00,172,4.8
720090,,Campo di Marte,4,$90.00,149,4.67
735370,"Florence, Tuscany, Italy",Centro Storico,10,$272.00,346,4.71
742048,"Florence, Tuscany, Italy",Centro Storico,3,$104.00,513,4.79
744515,"Florence, Tuscany, Italy",Centro Storico,4,$251.00,333,4.75
748041,,Centro Storico,2,$131.00,119,4.76
749149,"Florence, Tuscany, Italy",Centro Storico,2,$75.00,202,4.87
751241,"Florence, Tuscany, Italy",Campo di Marte,3,$45.00,480,4.62
753719,,Centro Storico,4,$112.00,48,4.79
755095,"Florence, Tuscany, Italy",Centro Storico,2,$143.00,149,4.91
766781,"Florence, Tuscany, Italy",Gavinana Galluzzo,4,$107.00,165,4.84
769115,"Florence, Tuscany, Italy",Centro Storico,4,$140.00,596,4.84
771929,,Centro Storico,4,$195.00,61,4.84
783317,"Florence, Tuscany, Italy",Centro Storico,2,$203.00,310,4.84
784776,,Centro Storico,2,$85.00,287,4.83
789586,,Campo di Marte,5,$106.00,83,4.73
792117,,Centro Storico,2,$151.00,93,4.21
792963,,Centro Storico,3,$155.00,41,4.59
792968,,Centro Storico,3,$105.00,57,4.61
792969,,Centro Storico,3,$166.00,33,4.33
798291,"Florence, Tuscany, Italy",Centro Storico,6,$127.00,300,4.83
800948,,Centro Storico,4,$211.00,400,4.8
810417,"Florence, Tuscany, Italy",Isolotto Legnaia,4,$89.00,140,4.81
812001,"Florence, Tuscany, Italy",Centro Storico,5,$303.00,252,4.94
822952,,Centro Storico,2,,153,4.83
831111,,Gavinana Galluzzo,2,$120.00,1,1.0
844812,,Centro Storico,4,,4,4.75
851013,"Florence, Tuscany, Italy",Centro Storico,2,$50.00,132,4.65
859292,"Florence, Tuscany, Italy",Centro Storico,2,,118,4.66
862480,,Centro Storico,4,$339.00,7,4.43
863369,"Florence, Tuscany, Italy",Campo di Marte,6,$84.00,309,4.83
868045,,Centro Storico,4,$250.00,182,4.81
872780,,Centro Storico,5,$155.00,126,4.94
878671,"Florence, Tuscany, Italy",Centro Storico,3,$104.00,386,4.59
881322,,Centro Storico,4,$162.00,172,4.95
881366,"Florence, Tuscany, Italy",Centro Storico,5,$360.00,68,4.96
881829,,Centro Storico,3,$120.00,154,4.81
886453,"Florence, Tuscany, Italy",Centro Storico,9,$472.00,151,4.73
887857,"Florence, Tuscany, Italy",Centro Storico,2,$89.00,406,4.92
889153,"Florence, Tuscany, Italy",Centro Storico,2,$132.00,311,4.88
890248,"Florence, Tuscany, Italy",Centro Storico,2,$96.00,90,4.73
891034,"Florence, Tuscany, Italy",Centro Storico,2,$85.00,475,4.93
892873,,Centro Storico,8,$418.00,19,4.95
892983,"Florence, Tuscany, Italy",Centro Storico,4,$80.00,39,4.74
894632,,Centro Storico,4,$238.00,61,4.85
901332,"Florence, Tuscany, Italy",Isolotto Legnaia,5,$111.00,182,4.88
901910,"Florence, Tuscany, Italy",Centro Storico,6,$264.00,208,4.77
904616,,Campo di Marte,4,$123.00,3,5.0
904695,,Centro Storico,2,$63.00,215,4.78
909920,,Centro Storico,2,$156.00,60,4.73
910167,"Florence, Tuscany, Italy",Centro Storico,2,$95.00,193,4.69
912119,"Florence, Tuscany, Italy",Gavinana Galluzzo,2,$143.00,36,4.47
917938,"Florence, Tuscany, Italy",Isolotto Legnaia,2,$135.00,111,4.84
920684,"Florence, Tuscany, Italy",Campo di Marte,2,$76.00,44,4.98
930864,"Florence, Tuscany, Italy",Centro Storico,3,$160.00,21,5.0
931211,,Centro Storico,2,$94.00,285,4.67
