id,neighbourhood,neighbourhood_cleansed,accommodates,price,number_of_reviews,review_scores_rating
6956258,"Naples, Campania, Italy",San Lorenzo,5,$72.00,218,4.44
6956888,"Naples, Campania, Italy",Pendino,4,$76.00,535,4.84
6997296,"Naples, Campania, Italy",Chiaia,2,$84.00,0,
7077196,"Napoli, NA, Italy",Chiaia,4,$95.00,126,4.72
7125929,"Naples, Campania, Italy",Pendino,2,$89.00,175,4.74
7217412,"Naples, Campania, Italy",San Ferdinando,4,$38.00,50,4.16
7225272,"Naples, Campania, Italy",San Ferdinando,4,,3,5.0
7233015,"Naples, Campania, Italy",San Giuseppe,5,$100.00,457,4.96
7273441,"Naples, Campania, Italy",Pendino,6,$102.00,93,4.48
7316229,"Naples, Campania, Italy",Posillipo,4,$81.00,71,4.86
7339189,"Naples, Campania, Italy",Posillipo,6,$150.00,36,4.75
7488725,,Vicaria,2,$68.00,12,3.92
7572624,"Naples, Campania, Italy",Avvocata,10,$243.00,107,4.88
7645072,"Napoli, Italy",Poggioreale,3,$109.00,112,4.92
7662545,"Naples, Campania, Italy",San Ferdinando,4,$72.00,124,4.63
7706747,"Naples, Campania, Italy",Vomero,3,$293.00,1,5.0
7744385,"Naples, Campania, Italy",San Lorenzo,6,$160.00,8,4.5
7769535,,San Lorenzo,2,$53.00,2,4.5
7779378,,Porto,2,$76.00,15,4.93
7801036,"Naples, Campania, Italy",Pendino,2,$50.00,229,4.69
7813110,"Naples, Campania, Italy",Vicaria,3,,13,4.08
7942155,"Naples, Campania, Italy",Pendino,2,$61.00,65,4.94
7948719,"Naples, Campania, Italy",Montecalvario,3,$70.00,291,4.93
7949885,"Naples, Campania, Italy",San Ferdinando,8,$97.00,3,3.33
7976509,"Naples, Campania, Italy",San Carlo all'Arena,3,,113,4.7
8083018,"Naples, na, Italy",San Ferdinando,3,$97.00,10,4.5
8143655,"Naples, Campania, Italy",San Carlo all'Arena,4,$68.00,147,4.98
8221142,,San Giuseppe,6,,17,4.88
8249458,"Naples, Campania, Italy",Chiaiano,4,$150.00,3,5.0
8277432,"Naples, Campania, Italy",Porto,7,$140.00,9,4.78
8289548,"Naples, Campania, Italy",Avvocata,6,$71.00,165,4.92
8303269,"Naples, Campania, Italy",San Lorenzo,2,,152,4.73
8352111,"Naples, Campania, Italy",Avvocata,2,$40.00,57,4.95
8352464,"Naples, Campania, Italy",Avvocata,2,$42.00,21,4.95
8352670,"Naples, Campania, Italy",Avvocata,2,$45.00,32,4.94
8365253,"Naples, Campania, Italy",Posillipo,6,$95.00,10,5.0
8384044,"Naples, Campania, Italy",Stella,2,$50.00,360,4.77
8405112,,Vomero,4,$52.00,204,4.91
