id,neighbourhood,neighbourhood_cleansed,accommodates,price,number_of_reviews,review_scores_rating
907915147405474021,"Rome, Lazio, Italy",II Parioli/Nomentano,3,$144.00,39,4.95
907970486980498744,"Lido di Ostia, Lazio, Italy",X Ostia/Acilia,4,$69.00,42,4.76
908011910692434990,,VII San Giovanni/Cinecittà,8,$173.00,53,4.91
908023020986205017,"Rome, Lazio, Italy",XV Cassia/Flaminia,5,$110.00,18,4.94
908041567839036658,"Rome, Lazio, Italy",VII San Giovanni/Cinecittà,5,$190.00,162,4.95
908059451175865403,"Rome, Lazio, Italy",VII San Giovanni/Cinecittà,2,$117.00,23,4.87
908075137094010497,,V Prenestino/Centocelle,2,$64.00,153,4.51
908423445679406853,,XII Monte Verde,8,$192.00,54,4.74
908474557966530364,"Rome, Lazio, Italy",I Centro Storico,6,$180.00,67,4.93
908541703461218675,"Rome, Lazio, Italy",VIII Appia Antica,4,$102.00,7,5.0
908544598202006611,"Rome, Lazio, Italy",VIII Appia Antica,4,$120.00,2,4.0
908546016248337043,,I Centro Storico,4,"$1,001.00",1,5.0
908559354666183391,,I Centro Storico,2,$39.00,26,4.88
908570987698793229,"Rome, Lazio, Italy",VIII Appia Antica,1,,22,4.82
898386258665719143,"Rome, Lazio, Italy",I Centro Storico,2,$421.00,72,4.82
898389944594587548,,I Centro Storico,4,$253.00,3,4.67
908579150059163192,,III Monte Sacro,6,$74.00,13,4.62
908579315305396414,"Rome, Lazio, Italy",VII San Giovanni/Cinecittà,3,$144.00,1,5.0
908593915357355165,"Rome, Lazio, Italy",VII San Giovanni/Cinecittà,2,$92.00,136,4.88
908599710578326842,,I Centro Storico,2,$135.00,11,4.91
908599769015053207,"Rome, Lazio, Italy",I Centro Storico,5,,1,4.0
908676187169024395,"Rome, Lazio, Italy",XIV Monte Mario,7,$311.00,79,4.99
908706335002686223,,IX Eur,4,$62.00,51,4.92
908748664817038400,"Lido di Ostia, Lazio, Italy",X Ostia/Acilia,4,$57.00,2,3.5
898420726321591175,"Rome, Lazio, Italy",I Centro Storico,9,$202.00,52,4.87
908761388416332981,"Rome, Lazio, Italy",I Centro Storico,6,$334.00,108,4.97
908771645692787154,"Rome, Lazio, Italy",VII San Giovanni/Cinecittà,2,$80.00,54,4.85
908820671321192189,"Rome, Lazio, Italy",XIII Aurelia,2,$142.00,7,4.57
909076408195852073,"Rome, Lazio, Italy",VII San Giovanni/Cinecittà,3,$105.00,119,4.92
909085126409940647,"Rome, Lazio, Italy",VII San Giovanni/Cinecittà,7,$319.00,73,4.95
909124124432952625,"Rome, Lazio, Italy",XII Monte Verde,4,$80.00,16,5.0
909137067450296366,"Rome, Lazio, Italy",VII San Giovanni/Cinecittà,1,$54.00,45,5.0
898429208164397964,,VII San Giovanni/Cinecittà,5,$122.00,83,4.77
898437597273513111,"Rome, Lazio, Italy",I Centro Storico,2,$76.00,85,4.76
898475838978929841,"Rome, Lazio, Italy",II Parioli/Nomentano,7,$267.00,79,4.87
898485576482837110,,I Centro Storico,2,$405.00,22,4.45
912657838902854305,"Rome, Lazio, Italy",II Parioli/Nomentano,2,$101.00,11,4.91
912715961674455034,"Rome, Lazio, Italy",XIII Aurelia,4,$167.00,20,4.85
912733949395476153,"Rome, Lazio, Italy",XIV Monte Mario,5,$120.00,0,
912800012827359235,,XIII Aurelia,4,$109.00,13,4.38
912803772836110646,"Rome, Lazio, Italy",I Centro Storico,2,$120.00,76,4.33
912808656723784923,,I Centro Storico,4,$387.00,1,5.0
912811173024035051,,XIII Aurelia,4,$115.00,21,4.52
912836243936941580,,XIV Monte Mario,4,$77.00,17,4.18
912854817326765766,"Rome, Lazio, Italy",VII San Giovanni/Cinecittà,4,$60.00,35,4.91
912856789714218959,"Rome, Lazio, Italy",I Centro Storico,2,$100.00,140,4.91
912870744907997162,"Rome, Lazio, Italy",VII San Giovanni/Cinecittà,2,$95.00,8,4.38
912901509101022108,"Rome, Lazio, Italy",XI Arvalia/Portuense,2,$105.00,7,4.71
912924961626739393,,XII Monte Verde,2,,15,4.93
912932128035442764,"Rome, Lazio, Italy",I Centro Storico,4,$130.00,58,4.79
912942388166810118,"Rome, Lazio, Italy",VII San Giovanni/Cinecittà,6,$192.00,14,4.93
912944964834740057,,I Centro Storico,8,$200.00,61,4.57
912978963333492892,"Rome, Lazio, Italy",I Centro Storico,12,"$1,033.00",42,4.83
912988960716600856,,I Centro Storico,3,$149.00,116,4.83
909156857248848614,"Rome, Lazio, Italy",IX Eur,5,$104.00,6,4.5
909159139270320516,"Rome, Lazio, Italy",XI Arvalia/Portuense,5,$127.00,73,4.9
909167169600486198,"Rome, Lazio, Italy",IX Eur,5,$77.00,11,4.73
909171924936957872,,XI Arvalia/Portuense,4,,22,4.59
909179997351055452,"Rome, Lazio, Italy",I Centro Storico,4,$442.00,0,
909207164260835727,,I Centro Storico,4,$230.00,22,4.95
909222602655474986,,VIII Appia Antica,2,$93.00,149,4.79
909227823300664376,"Rome, Lazio, Italy",I Centro Storico,3,$149.00,94,4.94
909234459325556760,"Rome, Lazio, Italy",I Centro Storico,4,"$1,000.00",7,5.0
909292832745260096,"Rome, Lazio, Italy",II Parioli/Nomentano,2,$116.00,147,4.98
913016588505884720,"Rome, Lazio, Italy",VIII Appia Antica,6,$140.00,23,4.91
913023849556852120,"Rome, Lazio, Italy",I Centro Storico,2,$115.00,151,4.67
913083238726882669,"Rome, Lazio, Italy",XI Arvalia/Portuense,2,$64.00,13,5.0
913097128163101177,"Rome, Lazio, Italy",I Centro Storico,2,$115.00,131,4.95
913125112707063565,"Rome, Lazio, Italy",XII Monte Verde,1,$72.00,36,5.0
913459879440689816,"Rome, Lazio, Italy",II Parioli/Nomentano,6,$138.00,9,5.0
913466754469872651,"Rome, Lazio, Italy",I Centro Storico,2,$171.00,0,
913502896630009258,"Rome, Lazio, Italy",I Centro Storico,5,$151.00,51,4.65
913506311663095508,"Rome, Lazio, Italy",III Monte Sacro,2,$72.00,44,4.95
909301108597692993,"Rome, Lazio, Italy",I Centro Storico,4,$211.00,100,4.66
909323665925327692,,VI Roma delle Torri,2,$904.00,0,
909391217089843344,"Rome, Lazio, Italy",XI Arvalia/Portuense,2,$68.00,98,4.93
909401929649491483,"Rome, Lazio, Italy",V Prenestino/Centocelle,2,,20,4.85
909454328703246018,"Rome, Lazio, Italy",VII San Giovanni/Cinecittà,4,$150.00,14,4.43
909468354933527502,"Lido di Ostia, Lazio, Italy",X Ostia/Acilia,4,,25,4.92
909474904243442218,,V Prenestino/Centocelle,4,$81.00,31,4.9
909852871322791381,"Rome, Lazio, Italy",XIII Aurelia,5,$166.00,51,4.82
909877069741628393,"Rome, Lazio, Italy",XII Monte Verde,2,$137.00,49,4.86
913510148888074352,"Rome, Lazio, Italy",XI Arvalia/Portuense,1,$62.00,23,4.91
913608085781817578,"Rome, Lazio, Italy",I Centro Storico,2,$166.00,147,4.91
913627937696588733,"Rome, Lazio, Italy",II Parioli/Nomentano,2,$150.00,0,
913660467139372234,"Rome, Lazio, Italy",I Centro Storico,6,$249.00,59,4.83
913663352531305512,"Rome, Lazio, Italy",I Centro Storico,4,$262.00,81,4.98
913663478959671596,"Rome, Lazio, Italy",I Centro Storico,2,,30,4.33
913681748670025816,"Rome, Lazio, Italy",I Centro Storico,4,$228.00,29,4.93
909894152291769408,"Rome, Lazio, Italy",VII San Giovanni/Cinecittà,4,$119.00,109,4.94
909900823178375398,"Rome, Lazio, Italy",I Centro Storico,2,$84.00,78,4.72
909914547285449281,"Rome, Lazio, Italy",I Centro Storico,4,$171.00,3,5.0
909941165167238937,"Rome, Lazio, Italy",I Centro Storico,4,$208.00,68,5.0
910007754021216129,"Rome, Lazio, Italy",II Parioli/Nomentano,2,,7,4.0
910009489033002582,"Rome, Lazio, Italy",II Parioli/Nomentano,2,,2,2.0
910018330496207935,"Rome, Lazio, Italy",VII San Giovanni/Cinecittà,6,$123.00,27,4.78
910105785899445773,"Rome, Lazio, Italy",VIII Appia Antica,4,$86.00,58,4.78
910111802901057230,"Rome, Lazio, Italy",XII Monte Verde,4,$81.00,107,4.93
913698502633189276,"Rome, Lazio, Italy",I Centro Storico,2,,0,
913701032554987595,,X Ostia/Acilia,3,$77.00,16,4.81
913716870244892689,,I Centro Storico,2,$160.00,2,4.5
913761689320771257,"Rome, Lazio, Italy",IX Eur,4,$56.00,106,4.97
914167705469857479,"Rome, Lazio, Italy",VII San Giovanni/Cinecittà,4,$115.00,147,4.99
914185140532295871,"Rome, Lazio, Italy",XII Monte Verde,2,,49,5.0
914187987481889393,,XV Cassia/Flaminia,1,,0,
910129304701582151,"Rome, Lazio, Italy",I Centro Storico,2,,66,4.86
910166431682944404,,I Centro Storico,5,$156.00,143,4.92
910200708596551616,"Rome, Lazio, Italy",V Prenestino/Centocelle,2,$66.00,48,4.56
910208920706698297,"Rome, Lazio, Italy",VII San Giovanni/Cinecittà,4,$86.00,42,4.9
910538489661370759,"Rome, Lazio, Italy",VIII Appia Antica,2,$81.00,159,4.87
910564848908661187,,I Centro Storico,4,$162.00,31,4.65
910595616613395071,"Rome, Lazio, Italy",V Prenestino/Centocelle,2,$100.00,28,5.0
910642409910214410,"Rome, Lazio, Italy",I Centro Storico,2,$94.00,116,4.67
910759826405515406,,I Centro Storico,2,$170.00,3,4.67
914211444312929327,,VI Roma delle Torri,2,$46.00,28,4.96
914224624500791301,"Rome, Lazio, Italy",VII San Giovanni/Cinecittà,2,$90.00,7,4.86
914259151704476802,"Rome, Lazio, Italy",I Centro Storico,5,$92.00,49,4.51
914264090074954133,"Rome, Lazio, Italy",I Centro Storico,8,$440.00,1,3.0
914269564121618651,,V Prenestino/Centocelle,2,$109.00,1,5.0
914282840881002633,,I Centro Storico,4,$110.00,96,4.72
914282891334413273,"Rome, Lazio, Italy",I Centro Storico,5,$288.00,26,5.0
910768320264699299,"Rome, Lazio, Italy",I Centro Storico,2,$125.00,46,4.85
910899418429576717,,I Centro Storico,8,$341.00,57,4.82
911288711397399233,"Lido di Ostia, Lazio, Italy",X Ostia/Acilia,3,$90.00,68,4.79
911328045159795659,,I Centro Storico,6,$264.00,0,
911389759552917499,"Rome, Lazio, Italy",I Centro Storico,4,$405.00,98,4.93
911421790713587230,,X Ostia/Acilia,5,$150.00,0,
911467756003683211,,IV Tiburtina,8,$121.00,87,4.79
911529037072501397,"Rome, Lazio, Italy",I Centro Storico,6,$276.00,89,4.82
911561414466899670,"Rome, Lazio, Italy",VI Roma delle Torri,4,$121.00,42,4.9
914364414293496177,"Rome, Lazio, Italy",I Centro Storico,4,$278.00,118,4.96
914389788600904044,"Rome, Lazio, Italy",I Centro Storico,14,$695.00,55,4.95
914459947445575244,,IX Eur,4,$114.00,42,4.95
914462152736862547,,XII Monte Verde,2,$80.00,1,5.0
914507432506779708,"Rome, Lazio, Italy",I Centro Storico,3,$177.00,7,4.43
914546329280452033,"Rome, Lazio, Italy",XV Cassia/Flaminia,4,$71.00,2,4.5
911581197870635646,"Rome, Lazio, Italy",I Centro Storico,5,$283.00,76,4.87
911615053541600083,"Rome, Lazio, Italy",I Centro Storico,4,$275.00,82,4.94
911692766551059900,,I Centro Storico,2,,29,4.66
911708161872126759,"Rome, Lazio, Italy",V Prenestino/Centocelle,6,$855.00,53,4.98
911751292615373671,,I Centro Storico,4,$110.00,46,4.98
911984242655126343,"Rome, Lazio, Italy",XIII Aurelia,6,$264.00,47,4.96
912013950162623839,"Rome, Lazio, Italy",VII San Giovanni/Cinecittà,2,$72.00,2,5.0
912028827088556086,"Rome, Lazio, Italy",XI Arvalia/Portuense,4,$82.00,82,4.94
912073161335427145,"Rome, Lazio, Italy",VIII Appia Antica,3,$102.00,83,4.95
914569839581286537,"Rome, Lazio, Italy",I Centro Storico,8,$566.00,31,5.0
914808422560299642,,I Centro Storico,6,$250.00,11,4.82
914910455641330329,"Rome, Lazio, Italy",XII Monte Verde,6,$95.00,54,4.87
914913334029620296,"Rome, Lazio, Italy",I Centro Storico,2,$111.00,112,4.59
914921007748989190,,XIII Aurelia,5,$176.00,13,4.46
914924329824994367,,I Centro Storico,4,$239.00,33,4.64
914938956864276100,"Rome, Lazio, Italy",I Centro Storico,4,,0,
914958811728602433,,I Centro Storico,4,$360.00,1,4.0
914993516985716700,,I Centro Storico,6,$414.00,4,4.75
915050234981612555,"Rome, Lazio, Italy",VII San Giovanni/Cinecittà,4,$161.00,17,4.82
912181807382684100,"Rome, Lazio, Italy",IV Tiburtina,4,$125.00,5,5.0
912201329523839820,,XII Monte Verde,4,$60.00,56,4.98
912228541038729240,"Rome, Lazio, Italy",V Prenestino/Centocelle,3,$118.00,2,5.0
912252822223372280,,I Centro Storico,7,$188.00,2,4.5
912283664893428984,,VII San Giovanni/Cinecittà,4,$100.00,44,4.36
912297985868295934,,I Centro Storico,5,,14,4.93
916751664585404044,,I Centro Storico,4,$156.00,37,4.76
916757684501923766,,XIII Aurelia,4,$70.00,12,5.0
916791818633268106,"Rome, Lazio, Italy",I Centro Storico,3,$258.00,32,4.94
916810457594116406,"Rome, Lazio, Italy",I Centro Storico,3,$284.00,8,5.0
915086532169540123,,XIII Aurelia,4,$66.00,18,4.94
915151713302088303,"Rome, Lazio, Italy",I Centro Storico,2,,8,5.0
915325255583455258,"Rome, Lazio, Italy",VII San Giovanni/Cinecittà,2,,6,5.0
915336740460222951,,XIII Aurelia,5,$113.00,10,4.9
915362520984452779,,VII San Giovanni/Cinecittà,1,$220.00,1,5.0
915678384852606457,"Rome, Lazio, Italy",I Centro Storico,2,,81,4.81
915685246409978296,,XII Monte Verde,4,$101.00,5,4.4
915716061980526259,"Rome, Lazio, Italy",I Centro Storico,3,$152.00,33,4.97
915767618367588725,,I Centro Storico,6,,87,4.9
915776847941544990,,I Centro Storico,2,$145.00,16,4.94
917084244927159214,,XIII Aurelia,2,$52.00,13,4.77
917104437325151921,"Rome, Lazio, Italy",XIII Aurelia,5,$90.00,43,4.98
917124278750677693,"Rome, Lazio, Italy",V Prenestino/Centocelle,4,$77.00,42,4.62
917153295209535007,,XV Cassia/Flaminia,2,$66.00,9,4.0
917178490667161538,"Rome, Lazio, Italy",I Centro Storico,6,$576.00,2,5.0
917189798501681681,"Rome, Lazio, Italy",XII Monte Verde,4,$119.00,1,5.0
917235221307752609,,I Centro Storico,2,$137.00,31,4.87
917248270541149175,"Rome, Lazio, Italy",I Centro Storico,4,$702.00,28,5.0
917255143408379817,"Rome, Lazio, Italy",III Monte Sacro,4,$79.00,43,4.95
915842797529874219,"Rome, Lazio, Italy",II Parioli/Nomentano,4,$355.00,54,4.8
915849964893360857,"Rome, Lazio, Italy",I Centro Storico,4,$142.00,62,4.47
915853893871479445,,IX Eur,4,$160.00,0,
915855739909867959,"Rome, Lazio, Italy",XII Monte Verde,4,$134.00,3,3.33
915870762627526659,,VIII Appia Antica,8,$93.00,4,5.0
915871748903702318,,IX Eur,6,$90.00,10,4.9
915874649536698845,,I Centro Storico,5,$199.00,10,4.3
915929333751937005,,XV Cassia/Flaminia,4,$69.00,36,4.86
917258246576796465,,I Centro Storico,2,$145.00,39,4.82
917265535269812673,"Rome, Lazio, Italy",I Centro Storico,2,$128.00,54,4.98
917265731082652380,,I Centro Storico,2,$145.00,10,4.9
917267164451973043,"Rome, Lazio, Italy",VII San Giovanni/Cinecittà,4,$159.00,12,5.0
917273657841953947,,X Ostia/Acilia,4,$183.00,11,4.82
917281403987489962,,I Centro Storico,6,$472.00,1,5.0
917288623431589947,"Rome, Lazio, Italy",IV Tiburtina,4,$82.00,22,4.82
917290059868041550,"Rome, Lazio, Italy",I Centro Storico,4,$200.00,81,4.83
917393505645769620,"Rome, Lazio, Italy",III Monte Sacro,3,$122.00,84,4.86
916046679124039195,"Rome, Lazio, Italy",I Centro Storico,8,$523.00,50,4.96
916346433960459227,,I Centro Storico,4,$119.00,2,1.0
916357583466880155,,VII San Giovanni/Cinecittà,3,$117.00,0,
916365365520132609,"Rome, Lazio, Italy",I Centro Storico,2,$108.00,37,4.95
916537298542919300,,II Parioli/Nomentano,2,$120.00,20,4.6
916607635221916695,"Rome, Lazio, Italy",I Centro Storico,10,$910.00,115,5.0
916628962349801536,,XIII Aurelia,6,$148.00,148,4.99
917402748476184300,"Rome, Lazio, Italy",VII San Giovanni/Cinecittà,4,$210.00,98,4.93
917418180363132673,,I Centro Storico,4,$100.00,79,4.81
917418354815639843,"Rome, Lazio, Italy",I Centro Storico,4,$100.00,115,4.88
917462051568263396,"Rome, Lazio, Italy",VII San Giovanni/Cinecittà,4,$87.00,27,4.85
917805411460721502,"Rome, Lazio, Italy",I Centro Storico,3,$204.00,14,4.36
917832699172354316,,I Centro Storico,6,,19,4.53
917848521797927081,,II Parioli/Nomentano,4,$190.00,29,4.76
917849075539092855,,VII San Giovanni/Cinecittà,3,$89.00,19,4.84
917854835008098350,"Rome, Lazio, Italy",I Centro Storico,2,$243.00,4,5.0
916657128341764129,"Rome, Lazio, Italy",VII San Giovanni/Cinecittà,4,$84.00,27,4.96
916678744070250312,,V Prenestino/Centocelle,4,$126.00,0,
916722215313741196,"Rome, Lazio, Italy",I Centro Storico,6,$259.00,106,4.83
916728343878829812,,I Centro Storico,4,$327.00,0,
916728949572583940,,VII San Giovanni/Cinecittà,3,$115.00,17,4.82
920401993759188693,"Rome, Lazio, Italy",V Prenestino/Centocelle,2,$98.00,27,4.93
920412107998631071,"Rome, Lazio, Italy",I Centro Storico,4,$170.00,145,4.94
920474485808751035,"Rome, Lazio, Italy",XII Monte Verde,5,$174.00,22,4.95
920670343458609795,"Rome, Lazio, Italy",I Centro Storico,3,$143.00,75,4.85
920686894697304170,,XIV Monte Mario,3,$159.00,6,5.0
920772543656430101,"Rome, Lazio, Italy",I Centro Storico,3,$171.00,12,5.0
920791271939790714,,I Centro Storico,2,,0,
920918503347570731,"Rome, Lazio, Italy",I Centro Storico,4,,16,4.63
920966346128578797,"Rome, Lazio, Italy",I Centro Storico,10,,6,4.67
920978867201017435,"Rome, Lazio, Italy",I Centro Storico,6,$136.00,124,4.56
920989577264081452,"Lido di Ostia, Lazio, Italy",X Ostia/Acilia,4,$87.00,14,4.5
921000824503045129,"Rome, Lazio, Italy",I Centro Storico,7,$253.00,114,4.99
917885768193055905,,VI Roma delle Torri,4,,4,4.75
917890778476481377,"Rome, Lazio, Italy",XII Monte Verde,2,$71.00,12,4.67
917902068517412765,"Rome, Lazio, Italy",I Centro Storico,16,$386.00,9,4.89
917930154065333149,,I Centro Storico,4,$444.00,74,4.99
918001706921362412,,I Centro Storico,4,$129.00,31,4.87
918059264688484107,,I Centro Storico,6,$419.00,110,4.99
918065558988154422,"Rome, Lazio, Italy",I Centro Storico,5,$163.00,15,4.73
918073084195187669,,V Prenestino/Centocelle,8,$187.00,39,4.82
918137026385645404,"Rome, Lazio, Italy",I Centro Storico,2,,4,4.25
921073690346525982,,X Ostia/Acilia,6,$111.00,10,4.9
921479094514746232,,VII San Giovanni/Cinecittà,3,$80.00,44,4.89
921495594926506557,"Rome, Lazio, Italy",VII San Giovanni/Cinecittà,5,$119.00,117,4.95
921596735665555223,"Rome, Lazio, Italy",II Parioli/Nomentano,3,,4,5.0
921883868507650268,,XI Arvalia/Portuense,3,$48.00,0,
922139306848682671,"Rome, Lazio, Italy",VIII Appia Antica,5,$131.00,3,4.67
922143729460309616,"Rome, Lazio, Italy",I Centro Storico,4,$183.00,76,4.91
922147830551670955,"Rome, Lazio, Italy",X Ostia/Acilia,4,$53.00,76,4.53
922152881237318766,,I Centro Storico,6,$595.00,17,4.71
922155815969371041,,VIII Appia Antica,2,$147.00,1,5.0
922228646464070635,,XII Monte Verde,4,$101.00,0,
922313401420646798,"Rome, Lazio, Italy",II Parioli/Nomentano,5,$105.00,33,4.85
922316327715896540,"Rome, Lazio, Italy",I Centro Storico,6,$264.00,70,4.71
922327195884883359,"Rome, Lazio, Italy",III Monte Sacro,4,$101.00,55,4.91
922327390258775086,,XIV Monte Mario,3,$65.00,70,4.99
922338910142589210,"Rome, Lazio, Italy",I Centro Storico,2,$111.00,130,4.71
922343859125390354,,I Centro Storico,2,$190.00,2,5.0
918168568703768279,"Rome, Lazio, Italy",I Centro Storico,5,$288.00,21,4.67
918198473007547195,"Rome, Lazio, Italy",I Centro Storico,2,$135.00,125,4.94
918502778743335704,"Rome, Lazio, Italy",I Centro Storico,4,$195.00,76,4.78
918528455555625900,"Rome, Lazio, Italy",I Centro Storico,5,$93.00,42,4.57
918580680366608245,"Rome, Lazio, Italy",I Centro Storico,4,$116.00,15,5.0
918615783779465504,"Rome, Lazio, Italy",XII Monte Verde,7,$850.00,63,4.68
918648306129598285,"Rome, Lazio, Italy",I Centro Storico,4,$107.00,108,4.64
918694772177771379,"Rome, Lazio, Italy",I Centro Storico,4,$119.00,44,4.84
922345679997401819,,VII San Giovanni/Cinecittà,6,$70.00,4,4.75
922381388781509785,"Rome, Lazio, Italy",XIII Aurelia,7,$109.00,85,4.68
922405595497673484,"Rome, Lazio, Italy",I Centro Storico,3,$108.00,90,4.87
922405596881195543,,X Ostia/Acilia,2,$155.00,13,4.62
922409405079516674,"Rome, Lazio, Italy",I Centro Storico,8,$495.00,86,4.8
922429273352634776,,I Centro Storico,4,$197.00,89,4.93
922546424947321734,"Rome, Lazio, Italy",XIII Aurelia,3,$176.00,0,
922551333881544375,"Rome, Lazio, Italy",VII San Giovanni/Cinecittà,6,$143.00,21,5.0
922848502880498237,,I Centro Storico,6,$324.00,155,4.95
922908521798852783,"Rome, Lazio, Italy",I Centro Storico,2,$104.00,223,4.44
922924143021416318,,XIII Aurelia,3,$95.00,22,4.86
922937122692507364,,I Centro Storico,4,$250.00,7,4.43
922967135544634010,"Rome, Lazio, Italy",I Centro Storico,2,$125.00,93,4.84
923011971896686518,,IV Tiburtina,3,$64.00,23,4.74
918739025772273631,"Rome, Lazio, Italy",VI Roma delle Torri,3,$71.00,20,4.6
918809508615146173,,IX Eur,4,$72.00,11,4.73
918842655755653484,"Rome, Lazio, Italy",III Monte Sacro,2,$110.00,3,5.0
918883735611153995,,I Centro Storico,5,$190.00,54,4.57
918889744412948259,"Rome, Lazio, Italy",XIII Aurelia,2,,68,4.93
918932386156002957,"Rome, Lazio, Italy",I Centro Storico,4,$135.00,0,
918987994658589823,,I Centro Storico,2,$98.00,96,4.88
919177271395583944,,VII San Giovanni/Cinecittà,4,$124.00,37,5.0
919220199791520663,"Rome, Lazio, Italy",VII San Giovanni/Cinecittà,4,$234.00,3,3.67
919250004960079261,,XII Monte Verde,10,"$4,950.00",1,5.0
923061865610574271,"Rome, Lazio, Italy",XV Cassia/Flaminia,2,$57.00,52,4.83
923068490640284292,,I Centro Storico,10,$609.00,0,
923081333271968018,"Rome, Lazio, Italy",VII San Giovanni/Cinecittà,4,$101.00,23,4.96
923163244863068604,"Rome, Lazio, Italy",VII San Giovanni/Cinecittà,4,$60.00,79,4.94
923179517223546809,,VII San Giovanni/Cinecittà,3,$80.00,0,
923214257540317800,,IV Tiburtina,2,$95.00,10,4.9
923237780712553193,"Rome, Lazio, Italy",V Prenestino/Centocelle,6,$95.00,27,4.93
923240648602572500,"Lido di Ostia, Lazio, Italy",X Ostia/Acilia,2,,23,5.0
923303145029724885,,XIII Aurelia,2,$51.00,5,4.6
919253463294214453,,X Ostia/Acilia,7,$94.00,10,4.5
919277190364239360,"Rome, Lazio, Italy",I Centro Storico,4,$128.00,40,4.6
919322313818002044,"Rome, Lazio, Italy",II Parioli/Nomentano,4,$91.00,115,4.95
919326420452561834,,VII San Giovanni/Cinecittà,2,,0,
919333776766992314,,VII San Giovanni/Cinecittà,2,,1,5.0
919350516316398447,,I Centro Storico,3,$110.00,29,4.93
919354268524348411,,I Centro Storico,7,$409.00,2,4.5
919360125589524725,,I Centro Storico,4,$149.00,3,5.0
919366616411121625,,I Centro Storico,4,$186.00,23,4.35
919391066738299347,"Rome, Lazio, Italy",II Parioli/Nomentano,2,$258.00,54,4.93
923310230367005124,,I Centro Storico,3,$116.00,69,5.0
923617991827306004,,VII San Giovanni/Cinecittà,3,$114.00,0,
923623685546503882,,X Ostia/Acilia,2,$102.00,78,4.91
923655017279486540,,VII San Giovanni/Cinecittà,8,$90.00,33,4.61
923764730842096654,,XIII Aurelia,2,$72.00,33,4.79
923773205301412127,,I Centro Storico,6,$233.00,11,4.18
923781014111180735,"Rome, Lazio, Italy",II Parioli/Nomentano,5,,45,4.93
923839774996617709,,I Centro Storico,4,$242.00,29,4.55
919398699647416128,,I Centro Storico,4,$131.00,7,4.71
919401625302471887,,V Prenestino/Centocelle,2,$57.00,1,5.0
919410153842217955,"Rome, Lazio, Italy",II Parioli/Nomentano,5,$138.00,1,5.0
919468213209792538,"Rome, Lazio, Italy",VIII Appia Antica,4,$144.00,2,5.0
919474148415583569,"Rome, Lazio, Italy",I Centro Storico,6,$217.00,8,4.0
919507666580332358,,V Prenestino/Centocelle,4,,0,
919613314161601671,"Rome, Lazio, Italy",I Centro Storico,2,$135.00,151,4.94
919685578980166998,"Rome, Lazio, Italy",I Centro Storico,6,$359.00,90,4.82
919688671065697443,,I Centro Storico,2,$300.00,32,4.47
923876777656037115,,II Parioli/Nomentano,2,,1,5.0
923892758844293254,,X Ostia/Acilia,8,,0,
923934233137148183,,VIII Appia Antica,2,$43.00,43,5.0
923954933184209330,"Rome, Lazio, Italy",II Parioli/Nomentano,2,$90.00,34,4.97
924328699378006930,"Lido di Ostia, Lazio, Italy",X Ostia/Acilia,3,$104.00,5,5.0
924371492893622390,,XI Arvalia/Portuense,4,,1,5.0
924423979070460766,,I Centro Storico,6,$133.00,6,4.83
924534045109876631,"Rome, Lazio, Italy",XIII Aurelia,4,$73.00,46,4.91
924539127568985548,,IX Eur,2,$126.00,4,4.5
924560519320810296,,VIII Appia Antica,2,$111.00,0,
919942873481844318,"Rome, Lazio, Italy",VIII Appia Antica,2,$77.00,133,4.84
919976581454184510,,XIII Aurelia,4,$112.00,84,4.69
919980918303145386,"Rome, Lazio, Italy",I Centro Storico,6,$337.00,108,4.9
920009855068191152,"Rome, Lazio, Italy",VII San Giovanni/Cinecittà,4,$152.00,54,5.0
920020440086641573,"Rome, Lazio, Italy",XIV Monte Mario,3,$95.00,22,4.68
920073475771830284,"Rome, Lazio, Italy",II Parioli/Nomentano,4,$96.00,82,4.98
920084688158958123,"Rome, Lazio, Italy",III Monte Sacro,4,$84.00,45,5.0
920086252286308336,"Rome, Lazio, Italy",I Centro Storico,2,$158.00,7,4.86
924560525674770478,,VIII Appia Antica,3,,1,5.0
924577837502496035,"Rome, Lazio, Italy",XI Arvalia/Portuense,2,$48.00,9,4.78
924610727330035630,"Rome, Lazio, Italy",VII San Giovanni/Cinecittà,4,$109.00,57,4.86
924685306517302379,"Rome, Lazio, Italy",XIII Aurelia,5,$107.00,99,4.72
924722449994652646,"Lido di Ostia, Lazio, Italy",X Ostia/Acilia,4,$148.00,46,4.96
924989803863318501,,II Parioli/Nomentano,6,$271.00,4,4.75
925073200187656801,,X Ostia/Acilia,2,$65.00,118,4.81
925087177115509540,,IX Eur,4,$129.00,53,4.94
920119629536583551,"Rome, Lazio, Italy",I Centro Storico,4,$141.00,53,4.28
920124157578395884,"Rome, Lazio, Italy",III Monte Sacro,1,,1,5.0
920146694900823130,"Rome, Lazio, Italy",I Centro Storico,2,$285.00,91,4.84
920212030789958881,"Rome, Lazio, Italy",I Centro Storico,4,$195.00,13,4.54
920269668504055969,"Rome, Lazio, Italy",I Centro Storico,7,$327.00,50,4.68
920286425788540719,,VII San Giovanni/Cinecittà,5,$72.00,43,4.74
920313681599148021,"Rome, Lazio, Italy",I Centro Storico,4,$180.00,17,4.18
920367427577082071,,XIV Monte Mario,2,$75.00,8,4.88
