id,neighbourhood,neighbourhood_cleansed,accommodates,price,number_of_reviews,review_scores_rating
8999261,"Bologna, Emilia-Romagna, Italy",Santo Stefano,2,$105.00,18,4.83
9035723,,Santo Stefano,5,$192.00,0,
9180592,"Bologna, Emilia-Romagna, Italy",San Donato - San Vitale,2,$45.00,96,4.77
9192098,"Bologna, Emilia-Romagna, Italy",Santo Stefano,4,$209.00,177,4.67
9203421,"Bologna, Emilia-Romagna, Italy",Navile,5,$268.00,50,4.92
9206841,"Bologna, Emilia-Romagna, Italy",Savena,1,$101.00,64,4.94
9321461,"Bologna, Emilia-Romagna, Italy",Savena,4,$72.00,229,4.94
9382153,"Bologna, Emilia-Romagna, Italy",Porto - Saragozza,2,$112.00,216,4.79
9432704,,Porto - Saragozza,2,$63.00,9,4.89
9448851,,Porto - Saragozza,2,,5,4.4
9501027,"Bologna, Emilia-Romagna, Italy",Santo Stefano,2,$175.00,168,4.97
9519037,"Bologna, Emilia-Romagna, Italy",Porto - Saragozza,7,,38,4.82
9537179,"Bologna, Emilia-Romagna, Italy",Navile,3,$104.00,1,5.0
9586531,"Bologna, Emilia-Romagna, Italy",San Donato - San Vitale,2,$15.00,7,4.14
9640021,,Porto - Saragozza,5,$140.00,193,4.84
9656975,"Bologna, Emilia-Romagna, Italy",Porto - Saragozza,4,$139.00,399,4.84
9677394,"Bologna, Emilia-Romagna, Italy",San Donato - San Vitale,2,"$1,209.00",69,4.78
9728883,"Bologna, Emilia-Romagna, Italy",Santo Stefano,6,$211.00,32,4.78
9891313,"Bologna, Emilia-Romagna, Italy",Santo Stefano,2,$126.00,98,4.73
9892840,"Bologna, Emilia-Romagna, Italy",Santo Stefano,3,$279.00,12,4.83
9897929,"Bologna, Emilia-Romagna, Italy",Porto - Saragozza,4,$161.00,263,4.7
10038099,"Bologna, Emilia-Romagna, Italy",Santo Stefano,3,$170.00,88,4.97
10038529,"Bologna, Emilia-Romagna, Italy",Santo Stefano,3,$188.00,133,4.98
10067021,"Bologna, Italy",San Donato - San Vitale,4,$340.00,289,4.81
10160995,,Navile,3,$98.00,4,5.0
10176620,"Bologna, Emilia-Romagna, Italy",Porto - Saragozza,2,$80.00,242,4.89
10186998,"Bologna, Emilia-Romagna, Italy",Porto - Saragozza,3,$169.00,239,4.84
10238867,"Bologna, Emilia-Romagna, Italy",Borgo Panigale - Reno,2,$67.00,334,4.89
10322204,"Bologna, Emilia-Romagna, Italy",Porto - Saragozza,4,,5,4.2
10326583,,Porto - Saragozza,2,$179.00,13,5.0
10327458,,Porto - Saragozza,2,,3,4.33
10327911,,Porto - Saragozza,1,,3,4.0
10328793,,Porto - Saragozza,2,,4,4.75
10350499,"Bologna, Emilia-Romagna, Italy",Santo Stefano,2,$109.00,332,4.61
10370772,"Bologna, Emilia-Romagna, Italy",San Donato - San Vitale,11,$478.00,2,4.5
10485955,,Porto - Saragozza,4,,19,4.68
10486610,,Porto - Saragozza,3,$164.00,2,4.5
10608510,,Porto - Saragozza,5,$97.00,28,4.86
10663309,"Bologna, Emilia-Romagna, Italy",Santo Stefano,4,$240.00,321,4.8
10737902,"Bologna, Emilia-Romagna, Italy",Santo Stefano,4,$234.00,134,4.84
10740672,"Bologna, Emilia-Romagna, Italy",Borgo Panigale - Reno,6,$168.00,52,4.69
10764456,"Bologna, Emilia-Romagna, Italy",Santo Stefano,4,$165.00,390,4.76
10833507,"Bologna, Emilia-Romagna, Italy",Santo Stefano,3,$256.00,136,4.85
10843817,"Bologna, Emilia-Romagna, Italy",Santo Stefano,4,$114.00,35,4.83
10905459,"Bologna, Emilia-Romagna, Italy",Porto - Saragozza,3,$136.00,125,4.71
10955432,"Bologna, Emilia-Romagna, Italy",Santo Stefano,4,$175.00,216,4.61
11034895,,Porto - Saragozza,7,,259,4.81
11065027,"Bologna, Emilia-Romagna, Italy",Santo Stefano,6,$84.00,70,4.6
11098814,"Bologna, Emilia-Romagna, Italy",Santo Stefano,2,,83,4.95
11130224,"Bologna, Emilia-Romagna, Italy",Santo Stefano,5,$104.00,395,4.81
11178061,"Bologna, Emilia-Romagna, Italy",San Donato - San Vitale,5,$92.00,49,4.92
11217891,,Savena,2,,69,4.51
11374864,"Bologna, Emilia-Romagna, Italy",Navile,4,$196.00,219,4.7
11386044,"Bologna, Emilia-Romagna, Italy",Savena,2,$68.00,15,4.4
11427425,"Bologna, Emilia-Romagna, Italy",Santo Stefano,5,$332.00,58,4.81
11462808,"Bologna, Emilia-Romagna, Italy",Porto - Saragozza,7,$216.00,48,4.58
11469789,,Savena,4,$87.00,2,4.5
11522860,,Santo Stefano,4,,18,4.72
11598139,"Bologna, Emilia-Romagna, Italy",Porto - Saragozza,4,$405.00,92,4.82
11606448,"Bologna, Emilia-Romagna, Italy",Santo Stefano,4,$105.00,222,4.88
11618939,"Bologna, Emilia-Romagna, Italy",Porto - Saragozza,7,$212.00,72,4.64
11650202,,Porto - Saragozza,3,$129.00,86,4.86
11730278,"Bologna, Emilia-Romagna, Italy",Navile,2,$180.00,6,4.83
11996269,"Bologna, Emilia-Romagna, Italy",Santo Stefano,4,$109.00,376,4.94
11997668,"Bologna, Emilia-Romagna, Italy",Santo Stefano,6,$102.00,31,4.71
12096498,"Bologna, Emilia-Romagna, Italy",Santo Stefano,3,$66.00,458,4.91
12102213,"Bologna, Emilia-Romagna, Italy",Savena,2,$40.00,25,4.64
12131526,"Bologna, Emilia-Romagna, Italy",Navile,4,$138.00,326,4.84
12215316,"Bologna, Emilia-Romagna, Italy",Navile,2,$129.00,7,4.43
12242158,"Bologna, Emilia-Romagna, Italy",Porto - Saragozza,2,$138.00,491,4.84
12288402,"Bologna, Emilia-Romagna, Italy",Porto - Saragozza,2,$103.00,758,4.72
12361171,,Santo Stefano,4,,3,4.67
12553134,"Bologna, Emilia-Romagna, Italy",Santo Stefano,1,$41.00,45,4.49
12583558,,Porto - Saragozza,2,$245.00,48,4.94
12596759,"Bologna, Emilia-Romagna, Italy",Santo Stefano,3,$92.00,105,4.92
12598298,,Porto - Saragozza,6,"$1,000.00",29,4.79
12625636,,Santo Stefano,4,$50.00,49,4.86
12679032,,Santo Stefano,2,,4,5.0
12701472,,Porto - Saragozza,2,$107.00,304,4.84
12704192,"Bologna, Emilia-Romagna, Italy",San Donato - San Vitale,2,$71.00,4,4.25
12767183,"Bologna, Emilia-Romagna, Italy",Santo Stefano,4,$81.00,206,4.84
12773190,,Porto - Saragozza,3,$151.00,159,4.95
12786574,"Bologna, Emilia-Romagna, Italy",San Donato - San Vitale,4,$120.00,107,4.74
12908674,"Bologna, Emilia-Romagna, Italy",Santo Stefano,6,$117.00,355,4.85
12932424,"Bologna, Emilia-Romagna, Italy",Porto - Saragozza,2,$116.00,136,4.68
12999638,,Porto - Saragozza,2,$155.00,235,4.56
13014895,"Bologna, Emilia-Romagna, Italy",San Donato - San Vitale,3,$83.00,393,4.83
13035757,"Bologna, Emilia-Romagna, Italy",Santo Stefano,10,$183.00,247,4.8
13067544,"Bologna, Emilia-Romagna, Italy",Porto - Saragozza,3,$68.00,308,4.77
13190073,"Bologna, Emilia-Romagna, Italy",Santo Stefano,4,$94.00,204,4.78
13198237,"Bologna, Emilia-Romagna, Italy",Porto - Saragozza,2,$123.00,449,4.9
13284919,"Bologna, Emilia-Romagna, Italy",Porto - Saragozza,4,,30,4.77
13345407,"Bologna, Emilia-Romagna, Italy",Porto - Saragozza,2,$75.00,152,4.88
13357391,"Bologna, Emilia-Romagna, Italy",Porto - Saragozza,4,$166.00,280,4.76
13403411,,Santo Stefano,6,$85.00,184,4.79
13406220,"Bologna, Emilia-Romagna, Italy",Porto - Saragozza,4,,182,4.53
13492517,"Bologna, Emilia-Romagna, Italy",Navile,3,$56.00,110,4.79
13507283,"Bologna, Emilia-Romagna, Italy",Porto - Saragozza,4,$177.00,297,4.72
13535668,,Porto - Saragozza,2,$135.00,171,4.91
13536099,,Navile,1,$121.00,2,5.0
13537140,,Navile,2,$176.00,4,4.75
13566974,"Bologna, Emilia-Romagna, Italy",San Donato - San Vitale,4,,457,4.55
13568075,"Bologna, Emilia-Romagna, Italy",Navile,3,$88.00,254,4.93
13568187,,Porto - Saragozza,2,$60.00,271,4.81
13583772,"Bologna, Emilia-Romagna, Italy",Porto - Saragozza,4,$67.00,112,4.75
13610268,"Bologna, Emilia-Romagna, Italy",Navile,7,$268.00,89,4.76
13626963,"Bologna, Emilia-Romagna, Italy",Porto - Saragozza,2,$105.00,55,4.95
13627537,"Bologna, Emilia-Romagna, Italy",Porto - Saragozza,1,$70.00,58,4.95
13669708,"Bologna, Emilia-Romagna, Italy",Porto - Saragozza,4,$96.00,484,4.76
13683281,"Bologna, Emilia-Romagna, Italy",Santo Stefano,2,$89.00,171,4.92
13694444,"Bologna, Emilia-Romagna, Italy",Porto - Saragozza,3,,10,4.7
13777005,"Bologna, Emilia-Romagna, Italy",Santo Stefano,2,$77.00,1,5.0
13831687,"Bologna, Emilia-Romagna, Italy",Porto - Saragozza,4,$247.00,66,4.95
13906582,,San Donato - San Vitale,5,$129.00,50,4.84
13932753,"Bologna, Emilia-Romagna, Italy",Porto - Saragozza,2,$105.00,56,4.98
13934783,"Bologna, Emilia-Romagna, Italy",Savena,2,$44.00,40,4.83
14001031,"Bologna, Emilia-Romagna, Italy",Navile,4,$370.00,140,4.94
14001790,"Bologna, Emilia-Romagna, Italy",Porto - Saragozza,5,$211.00,117,4.85
